timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_18_28_42_091,0.004398406,6.896366e-07,-0.000214791,7.781417e-07,0.007871948,1.223,0.0
2024_02_11_18_28_42_134,0.02274865,7.166807e-07,-0.0002275133,-7.678975e-07,0.006165815,1.223,0.0
2024_02_11_18_28_42_167,0.04662424,7.269825e-07,-0.0002475746,5.560588e-07,0.005373726,1.223,0.0
2024_02_11_18_28_42_204,0.07878491,8.774683e-07,-0.0002502698,-6.572783e-07,0.004957714,1.223,0.0
2024_02_11_18_28_42_242,0.115339,1.04436e-06,-0.0002496056,-2.883552e-06,0.004858292,1.223,0.0
2024_02_11_18_28_42_275,0.151539,1.194703e-06,-0.0002506063,4.780205e-07,0.004938402,1.223,0.0
2024_02_11_18_28_42_312,0.1928508,1.34654e-06,-0.0002522461,2.385889e-07,0.005135485,1.223,0.0
2024_02_11_18_28_42_345,0.232012,1.535465e-06,-0.000250122,-1.405584e-06,0.005372324,1.223,0.0
2024_02_11_18_28_42_384,0.2755068,1.743537e-06,-0.0002487594,-1.237749e-06,0.005657831,1.223,0.0
2024_02_11_18_28_42_417,0.3148258,1.910944e-06,-0.0002503855,-6.537059e-07,0.0059192,1.223,0.0
2024_02_11_18_28_42_454,0.3605143,2.09811e-06,-0.0002480959,-5.656032e-07,0.006214661,1.223,0.0
2024_02_11_18_28_42_492,0.405284,2.288142e-06,-0.0002489334,-2.182055e-06,0.006488367,1.223,0.0
2024_02_11_18_28_42_525,0.4465877,2.486159e-06,-0.0002487506,-5.359249e-07,0.006723895,1.223,0.0
2024_02_11_18_28_42_563,0.4928727,2.707413e-06,-0.0002486876,1.317183e-07,0.006966965,1.223,0.0
2024_02_11_18_28_42_600,0.5380228,2.918308e-06,-0.0002464592,3.223505e-07,0.007182945,1.223,0.0
2024_02_11_18_28_42_637,0.5832242,3.108677e-06,-0.0002457679,8.064603e-07,0.007378688,1.223,0.0
2024_02_11_18_28_42_674,0.6296806,3.309222e-06,-0.0002466168,-7.481656e-07,0.007560036,1.223,0.0
2024_02_11_18_28_42_712,0.6749344,3.52424e-06,-0.0002439737,-9.1843e-07,0.007718556,1.223,0.0
2024_02_11_18_28_42_749,0.7214224,3.736229e-06,-0.000242636,2.565199e-07,0.007864529,1.223,0.0
2024_02_11_18_28_42_787,0.7666942,3.935748e-06,-0.0002414717,-6.165017e-08,0.007991218,1.223,0.0
2024_02_11_18_28_42_821,0.8082966,4.117633e-06,-0.000241067,4.509837e-07,0.008095677,1.223,0.0
2024_02_11_18_28_42_854,0.848678,4.273773e-06,-0.0002438126,4.576826e-07,0.008187231,1.223,0.0
2024_02_11_18_28_42_891,0.8939524,4.452672e-06,-0.0002440977,8.792464e-07,0.008279379,1.223,0.0
2024_02_11_18_28_42_929,0.9404511,4.636147e-06,-0.0002445482,2.204631e-06,0.008363842,1.223,0.0
2024_02_11_18_28_42_962,0.9808304,4.792902e-06,-0.0002449014,5.16149e-07,0.008429169,1.223,0.0
2024_02_11_18_28_43_000,1.027327,5.029442e-06,-0.0002454076,6.599653e-07,0.008496789,1.223,0.0
2024_02_11_18_28_43_037,1.072596,5.251989e-06,-0.0002431372,8.774107e-07,0.008555233,1.223,0.0
2024_02_11_18_28_43_075,1.11909,5.4448e-06,-0.0002465065,6.846481e-07,0.008608729,1.223,0.0
2024_02_11_18_28_43_113,1.16436,5.643794e-06,-0.0002429661,1.110576e-06,0.008654594,1.223,0.0
2024_02_11_18_28_43_150,1.210852,5.857175e-06,-0.0002419538,-2.031303e-07,0.008696795,1.223,0.0
2024_02_11_18_28_43_187,1.25612,6.049459e-06,-0.0002433497,-2.465873e-07,0.008733392,1.223,0.0
2024_02_11_18_28_43_221,1.297715,6.222818e-06,-0.0002438431,-7.712371e-07,0.008763583,1.223,0.0
2024_02_11_18_28_43_257,1.342979,6.431576e-06,-0.0002426941,5.899481e-07,0.008792611,1.223,0.0
2024_02_11_18_28_43_292,1.383348,6.594337e-06,-0.0002433802,-1.421265e-07,0.008815976,1.223,0.0
2024_02_11_18_28_43_329,1.429834,6.783956e-06,-0.0002452682,-4.150015e-07,0.008840087,1.223,0.0
2024_02_11_18_28_43_366,1.475093,7.007011e-06,-0.0002415579,-7.832043e-07,0.008861008,1.223,0.0
2024_02_11_18_28_43_399,1.516683,7.20078e-06,-0.0002401187,2.77966e-10,0.008878113,1.223,0.0
2024_02_11_18_28_43_438,1.561941,7.388128e-06,-0.0002407378,-9.036858e-08,0.008894894,1.223,0.0
2024_02_11_18_28_43_474,1.608419,7.609318e-06,-0.0002400024,-8.384504e-07,0.008909825,1.223,0.0
2024_02_11_18_28_43_512,1.653676,7.810998e-06,-0.0002399999,-6.551312e-07,0.008922997,1.223,0.0
2024_02_11_18_28_43_550,1.700156,8.022763e-06,-0.0002390344,1.586655e-06,0.00893477,1.223,0.0
2024_02_11_18_28_43_587,1.745413,8.19682e-06,-0.0002423123,3.917942e-07,0.008945201,1.223,0.0
2024_02_11_18_28_43_625,1.79189,8.395283e-06,-0.0002419306,2.215591e-06,0.008954797,1.223,0.0
2024_02_11_18_28_43_657,1.832251,8.549953e-06,-0.0002408848,2.079342e-06,0.00896192,1.223,0.0
2024_02_11_18_28_43_695,1.877505,8.734869e-06,-0.0002403472,2.592363e-06,0.00896946,1.223,0.0
2024_02_11_18_28_43_733,1.923979,8.938174e-06,-0.0002396966,-8.777683e-07,0.008976194,1.223,0.0
2024_02_11_18_28_43_766,1.96434,9.125375e-06,-0.0002374497,-2.016417e-06,0.008981501,1.223,0.0
2024_02_11_18_28_43_804,2.010815,9.289067e-06,-0.0002414296,5.276887e-07,0.008986626,1.223,0.0
2024_02_11_18_28_43_838,2.051174,9.455322e-06,-0.0002429683,3.576874e-06,0.008990797,1.223,0.0
2024_02_11_18_28_43_875,2.097646,9.650465e-06,-0.0002399591,1.569026e-06,0.008995149,1.223,0.0
2024_02_11_18_28_43_912,2.142898,9.850159e-06,-0.0002397834,4.66624e-08,0.008999142,1.223,0.0
2024_02_11_18_28_43_945,2.183256,1.003026e-05,-0.0002404717,3.231565e-07,0.009002035,1.223,0.0
2024_02_11_18_28_43_979,2.22484,1.022014e-05,-0.000239239,2.253563e-06,0.009004717,1.223,0.0
2024_02_11_18_28_44_016,2.270092,1.040267e-05,-0.0002444162,2.933644e-06,0.009007279,1.223,0.0
2024_02_11_18_28_44_053,2.316568,1.058157e-05,-0.0002465167,1.00943e-07,0.009009694,1.223,0.0
2024_02_11_18_28_44_086,2.356927,1.075657e-05,-0.0002449445,7.625185e-07,0.009011542,1.223,0.0
2024_02_11_18_28_44_124,2.403401,1.094848e-05,-0.0002429419,-7.382444e-07,0.009013538,1.223,0.0
2024_02_11_18_28_44_161,2.448652,1.113348e-05,-0.0002437052,1.210597e-06,0.009015205,1.223,0.0
2024_02_11_18_28_44_200,2.495127,1.133088e-05,-0.0002429305,2.16044e-06,0.009016756,1.223,0.0
2024_02_11_18_28_44_233,2.535482,1.150222e-05,-0.0002434643,7.409884e-08,0.009017829,1.223,0.0
2024_02_11_18_28_44_271,2.580734,1.170758e-05,-0.0002446476,6.047431e-08,0.00901914,1.223,0.0
2024_02_11_18_28_44_304,2.622316,1.185162e-05,-0.0002487288,-2.947141e-07,0.009020332,1.223,0.0
2024_02_11_18_28_44_341,2.667564,1.204896e-05,-0.0002447196,-1.319797e-06,0.009021285,1.223,0.0
2024_02_11_18_28_44_379,2.714041,1.224184e-05,-0.0002474191,-1.078391e-06,0.009022031,1.223,0.0
2024_02_11_18_28_44_416,2.759294,1.244654e-05,-0.0002467992,-2.440394e-07,0.009023103,1.223,0.0
2024_02_11_18_28_44_454,2.805762,1.265605e-05,-0.0002484719,-4.659579e-07,0.009023847,1.223,0.0
2024_02_11_18_28_44_491,2.851008,1.28659e-05,-0.0002464942,2.832851e-07,0.009024416,1.223,0.0
2024_02_11_18_28_44_530,2.89748,1.308163e-05,-0.0002454737,2.780493e-07,0.009024773,1.223,0.0
2024_02_11_18_28_44_565,2.942733,1.32716e-05,-0.0002449852,2.282703e-06,0.009025279,1.223,0.0
2024_02_11_18_28_44_600,2.98431,1.342922e-05,-0.0002456625,3.661142e-07,0.009025487,1.223,0.0
2024_02_11_18_28_44_637,3.029557,1.365489e-05,-0.0002441536,-4.079398e-07,0.009025787,1.223,0.0
2024_02_11_18_28_44_671,3.069915,1.38446e-05,-0.0002426624,-8.806472e-07,0.009025934,1.223,0.0
