timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_21_37_16_565,0.002345502,2.381962e-06,-1.0708e-06,-5.992429e-08,0.007975572,2.5,0.0
2024_02_11_21_37_16_602,0.02633905,2.348731e-06,-5.707648e-06,2.132461e-06,0.004198763,2.5,0.0
2024_02_11_21_37_16_640,0.07313663,2.49691e-06,9.676223e-06,1.280157e-06,0.001920701,2.5,0.0
2024_02_11_21_37_16_677,0.1341772,2.00166e-06,-0.0001754196,-4.907772e-06,0.0006657851,2.5,0.0
2024_02_11_21_37_16_711,0.2005548,2.236872e-06,-0.0002178032,-2.637009e-06,0.001767389,2.5,0.0
2024_02_11_21_37_16_744,0.2724519,2.788159e-06,-0.0001068185,1.014553e-06,6.282938,2.5,0.0
2024_02_11_21_37_16_781,0.3623545,2.79353e-06,-0.0001475352,-7.989395e-08,6.282971,2.5,0.0
2024_02_11_21_37_16_815,0.4444782,2.92537e-06,-0.0001767438,-1.421147e-06,0.0002146076,2.5,0.0
2024_02_11_21_37_16_852,0.5381577,3.167464e-06,-0.0001844609,1.694193e-07,0.001010688,2.5,0.0
2024_02_11_21_37_16_890,0.6346635,3.479883e-06,-0.000173094,-1.454583e-06,0.001862647,2.5,0.0
2024_02_11_21_37_16_924,0.7184062,3.715131e-06,-0.0001730751,6.659408e-08,0.002547207,2.5,0.0
2024_02_11_21_37_16_957,0.804571,3.990041e-06,-0.0001687463,-4.820274e-07,0.003185752,2.5,0.0
2024_02_11_21_37_16_993,0.8982059,4.257616e-06,-0.0001741965,-6.966065e-07,0.00380749,2.5,0.0
2024_02_11_21_37_17_032,0.9942496,4.524439e-06,-0.0001763406,-3.901015e-07,0.004372394,2.5,0.0
2024_02_11_21_37_17_069,1.087659,4.803482e-06,-0.0001744955,-1.069211e-08,0.004862464,2.5,0.0
2024_02_11_21_37_17_102,1.170884,5.045163e-06,-0.0001738086,-1.278219e-06,0.005253382,2.5,0.0
2024_02_11_21_37_17_140,1.266631,5.356124e-06,-0.0001634564,9.653745e-07,0.005655834,2.5,0.0
2024_02_11_21_37_17_177,1.359775,5.619004e-06,-0.0001611626,-9.761043e-07,0.00600342,2.5,0.0
2024_02_11_21_37_17_215,1.455366,5.883126e-06,-0.0001614952,-8.085782e-08,0.006319029,2.5,0.0
2024_02_11_21_37_17_252,1.548383,6.159072e-06,-0.0001561338,-4.694257e-07,0.006592497,2.5,0.0
2024_02_11_21_37_17_289,1.643858,6.423778e-06,-0.0001540605,-2.236533e-06,0.006842749,2.5,0.0
2024_02_11_21_37_17_327,1.736766,6.701521e-06,-0.0001477435,-2.523485e-06,0.007058132,2.5,0.0
2024_02_11_21_37_17_365,1.832139,6.966261e-06,-0.000150722,-1.143463e-06,0.007254292,2.5,0.0
2024_02_11_21_37_17_402,1.924962,7.182489e-06,-0.0001598787,1.810119e-07,0.00742509,2.5,0.0
2024_02_11_21_37_17_436,2.01023,7.410087e-06,-0.0001605506,-1.541245e-06,0.007564119,2.5,0.0
2024_02_11_21_37_17_473,2.102992,7.665576e-06,-0.0001572227,-5.449547e-07,0.007698528,2.5,0.0
2024_02_11_21_37_17_507,2.188214,7.887642e-06,-0.0001591521,-7.50647e-07,0.007809004,2.5,0.0
2024_02_11_21_37_17_539,2.27091,8.128324e-06,-0.0001566213,-6.583385e-07,0.00790631,2.5,0.0
2024_02_11_21_37_17_577,2.363615,8.371345e-06,-0.0001587642,-8.792011e-07,0.008003318,2.5,0.0
2024_02_11_21_37_17_610,2.448778,8.618019e-06,-0.000155546,-7.196612e-07,0.008084767,2.5,0.0
2024_02_11_21_37_17_648,2.541432,8.88234e-06,-0.00015046,1.145165e-06,0.008162791,2.5,0.0
2024_02_11_21_37_17_681,2.62406,9.084943e-06,-0.0001524217,1.186363e-06,0.008222813,2.5,0.0
2024_02_11_21_37_17_719,2.719201,9.325334e-06,-0.0001513228,9.68867e-07,0.008286472,2.5,0.0
2024_02_11_21_37_17_752,2.80181,9.555072e-06,-0.0001466208,4.57136e-07,0.008336185,2.5,0.0
2024_02_11_21_37_17_789,2.896924,9.804634e-06,-0.0001510106,4.624627e-07,0.008387713,2.5,0.0
2024_02_11_21_37_17_823,2.979508,1.003579e-05,-0.0001520906,-7.805522e-07,0.008427765,2.5,0.0
2024_02_11_21_37_17_857,3.062084,1.027838e-05,-0.0001492541,-5.775118e-07,0.008462009,2.5,0.0
2024_02_11_21_37_17_894,3.157173,1.052739e-05,-0.0001538108,-8.053022e-07,0.00849813,2.5,0.0
2024_02_11_21_37_17_931,3.249749,1.077077e-05,-0.0001541005,-1.080646e-06,0.008530734,2.5,0.0
2024_02_11_21_37_17_969,3.344818,1.101661e-05,-0.0001563543,-1.492575e-06,0.008560328,2.5,0.0
2024_02_11_21_37_18_006,3.437381,1.127216e-05,-0.0001538864,1.207983e-06,0.008584169,2.5,0.0
2024_02_11_21_37_18_040,3.522427,1.148003e-05,-0.0001532123,-5.64409e-08,0.008605747,2.5,0.0
2024_02_11_21_37_18_077,3.614972,1.174056e-05,-0.0001468792,-4.910913e-07,0.008625506,2.5,0.0
