timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_02_58_18_539,0.002238095,1.78475e-06,1.542914e-05,4.788729e-06,0.008101903,2.5,-0.0009862819
2024_02_11_02_58_18_577,0.02652016,1.760593e-06,0.001127289,7.325026e-05,0.004197028,2.5,-0.001189084
2024_02_11_02_58_18_614,0.07186186,-9.480209e-08,0.004203909,0.0001603005,0.00196517,2.5,-0.001439882
2024_02_11_02_58_18_652,0.1343268,-6.404774e-06,6.283014,0.0002777982,0.0006725771,2.5,-0.001638458
2024_02_11_02_58_18_689,0.2069095,-2.154546e-05,6.282878,0.0004156155,0.0002190187,2.5,-0.001884194
2024_02_11_02_58_18_722,0.2815641,-4.721625e-05,6.282715,0.0005647816,6.282949,2.5,-0.002084335
2024_02_11_02_58_18_760,0.3695368,-9.453374e-05,6.282506,0.0007471818,6.283006,2.5,-0.002302211
2024_02_11_02_58_18_797,0.464415,-0.0001708311,6.28227,0.0009593683,0.0003718004,2.5,-0.002539189
2024_02_11_02_58_18_835,0.5582162,-0.0002707448,6.282001,0.001174662,0.001187117,2.5,-0.002740372
2024_02_11_02_58_18_868,0.6445661,-0.0003860474,6.281724,0.001359749,0.001944732,2.5,-0.002935734
2024_02_11_02_58_18_902,0.72829,-0.0005215565,6.281433,0.001534766,0.002621547,2.5,-0.003138145
2024_02_11_02_58_18_939,0.8220344,-0.0007033093,6.281083,0.001729549,0.003305637,2.5,-0.00338701
2024_02_11_02_58_18_973,0.9080638,-0.0009000775,6.280739,0.001911458,0.003865214,2.5,-0.00358843
2024_02_11_02_58_19_010,1.001578,-0.001148688,6.280341,0.002106928,0.004411209,2.5,-0.003787852
2024_02_11_02_58_19_048,1.097488,-0.001443645,6.279907,0.002307053,0.004910664,2.5,-0.004039733
2024_02_11_02_58_19_085,1.190784,-0.001771771,6.279459,0.002504392,0.005340434,2.5,-0.004237935
2024_02_11_02_58_19_118,1.276439,-0.002110857,6.279027,0.002684122,0.005692484,2.5,-0.004434962
