timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_10_01_03_38_394,0.01407915,-7.389492e-06,0.0006902913,-0.00480331,0.004969899,3.561,0.1763699
2024_02_10_01_03_38_429,0.05412403,4.359428e-05,0.008124239,0.0005033374,0.001549584,3.561,0.3637628
2024_02_10_01_03_38_467,0.1201637,0.0009277835,0.02908438,0.001115332,6.282397,3.561,0.418899
2024_02_10_01_03_38_498,0.1943251,0.003610389,0.05800685,0.001704423,6.281157,3.561,0.418899
2024_02_10_01_03_38_536,0.2931723,0.01047086,0.1010813,0.002469816,6.280544,3.561,0.418899
2024_02_10_01_03_38_574,0.3978387,0.02256512,0.1509805,0.003307113,6.280911,3.561,0.418899
2024_02_10_01_03_38_611,0.5060464,0.04048005,0.2108233,0.004164652,6.282641,3.561,0.418899
2024_02_10_01_03_38_645,0.5937933,0.05905477,0.2697958,0.004693555,0.001437651,3.561,0.418899
2024_02_10_01_03_38_678,0.6804804,0.08311144,0.3270772,0.005129781,0.001972569,3.561,0.418899
2024_02_10_01_03_38_715,0.7789305,0.1182093,0.3828353,0.005552158,0.001662943,3.561,0.418899
2024_02_10_01_03_38_748,0.8675159,0.1550543,0.4350428,0.006049637,0.002623791,3.561,0.418899
2024_02_10_01_03_38_786,0.9614773,0.1989922,0.5035681,0.006444317,0.004661963,3.561,0.418899
2024_02_10_01_03_38_819,1.037037,0.2402948,0.5603871,0.006691459,0.005167038,3.561,0.418899
2024_02_10_01_03_38_857,1.125209,0.2975608,0.6177431,0.00692049,0.004407179,3.561,0.418899
2024_02_10_01_03_38_895,1.211489,0.3608699,0.6752285,0.007298659,0.004985392,3.561,0.418899
2024_02_10_01_03_38_932,1.29197,0.4256679,0.7436147,0.007546333,0.006787761,3.561,0.418899
2024_02_10_01_03_38_965,1.355204,0.4833916,0.8005164,0.007676295,0.007125653,3.561,0.418899
2024_02_10_01_03_39_003,1.426652,0.5593627,0.8579411,0.007788681,0.00616977,3.561,0.418899
2024_02_10_01_03_39_036,1.488003,0.6322876,0.9082764,0.008004397,0.006235296,3.561,0.418899
2024_02_10_01_03_39_073,1.550545,0.7134438,0.9730077,0.0082297,0.007823956,3.561,0.418899
2024_02_10_01_03_39_112,1.606171,0.7948972,1.040146,0.008281366,0.008486147,3.561,0.418899
