timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_10_18_42_02_431,0.0004472435,3.221021e-06,-2.80695e-05,5.8944e-06,0.009145265,1.223,-0.01653467
2024_02_10_18_42_02_469,0.009791762,1.630967e-05,6.28198,6.283072,0.007059674,1.223,-0.225974
2024_02_10_18_42_02_511,0.03283203,-5.968264e-05,6.273592,6.282788,0.005817115,1.223,-0.3141992
2024_02_10_18_42_02_548,0.06218338,-0.0005793222,6.261024,6.282648,0.005255821,1.223,-0.3141992
2024_02_10_18_42_02_585,0.09567741,-0.001673764,6.246253,6.282539,0.005077187,1.223,-0.3141992
2024_02_10_18_42_02_617,0.1292839,-0.00328935,6.231062,6.282456,0.005114877,1.223,-0.3141992
2024_02_10_18_42_02_655,0.1678849,-0.005791271,6.213341,6.282382,0.005284929,1.223,-0.3141992
2024_02_10_18_42_02_689,0.2045881,-0.008816792,6.196323,6.282323,0.005508335,1.223,-0.3141992
2024_02_10_18_42_02_726,0.245387,-0.01292622,6.177273,6.282269,0.005786284,1.223,-0.3141992
2024_02_10_18_42_02_759,0.2822486,-0.0173201,6.159968,6.282227,0.006044267,1.223,-0.3141992
2024_02_10_18_42_02_795,0.3250146,-0.02323528,6.139798,6.282185,0.006338967,1.223,-0.3141992
2024_02_10_18_42_02_832,0.3668175,-0.02987361,6.119991,6.282148,0.006612936,1.223,-0.3141992
2024_02_10_18_42_02_869,0.4097931,-0.03759024,6.099537,6.282115,0.006876032,1.223,-0.3141992
2024_02_10_18_42_02_907,0.4515946,-0.04597377,6.07955,6.282087,0.007112118,1.223,-0.3141992
2024_02_10_18_42_02_945,0.4944192,-0.05547092,6.058975,6.282062,0.007333571,1.223,-0.3141992
2024_02_10_18_42_02_984,0.535967,-0.0655763,6.03891,6.28204,0.007528545,1.223,-0.3141992
2024_02_10_18_42_03_019,0.5784481,-0.07682983,6.018283,6.28202,0.007708893,1.223,-0.3141992
2024_02_10_18_42_03_053,0.6151601,-0.08731713,6.000359,6.282004,0.007850399,1.223,-0.3141992
2024_02_10_18_42_03_087,0.6527895,-0.09881189,5.981882,6.281991,0.007982528,1.223,-0.3141992
2024_02_10_18_42_03_124,0.6934949,-0.1121112,5.961774,6.281977,0.008111907,1.223,-0.3141992
2024_02_10_18_42_03_158,0.7295688,-0.1246629,5.943837,6.281966,0.008215647,1.223,-0.3141992
2024_02_10_18_42_03_195,0.7708236,-0.1399154,5.923177,6.281954,0.008322618,1.223,-0.3141992
2024_02_10_18_42_03_233,0.8106813,-0.1555831,5.90306,6.281945,0.008415549,1.223,-0.3141992
2024_02_10_18_42_03_270,0.8512779,-0.1725055,5.8824,6.281936,0.008500488,1.223,-0.3141992
2024_02_10_18_42_03_307,0.8904618,-0.1897848,5.862281,6.281928,0.008574125,1.223,-0.3141992
2024_02_10_18_42_03_341,0.9261544,-0.2063551,5.843793,6.281922,0.008634578,1.223,-0.3141992
2024_02_10_18_42_03_378,0.9646396,-0.2251334,5.823674,6.281916,0.008693689,1.223,-0.3141992
2024_02_10_18_42_03_412,0.9996635,-0.2430687,5.805187,6.281911,0.008742317,1.223,-0.3141992
2024_02_10_18_42_03_449,1.037391,-0.2633177,5.785069,6.281906,0.008789304,1.223,-0.3141992
2024_02_10_18_42_03_482,1.07069,-0.2820146,5.767127,6.281902,0.008827055,1.223,-0.3141992
2024_02_10_18_42_03_516,1.10464,-0.3018996,5.748642,6.281898,0.008862195,1.223,-0.3141992
2024_02_10_18_42_03_553,1.14116,-0.3242471,5.728525,6.281895,0.008896111,1.223,-0.3141992
