timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_00_09_02_433,0.002043247,1.357716e-06,-0.0002074084,-1.045796e-05,0.008672715,0.626,0.002499066
2024_02_11_00_09_02_469,0.009727299,8.836478e-07,-0.001708549,-7.359713e-05,0.007820223,0.626,0.002694097
2024_02_11_00_09_02_506,0.02214029,1.861601e-06,-0.004469756,-0.0001253747,0.007352934,0.626,0.002950272
2024_02_11_00_09_02_540,0.03654221,4.012811e-06,0.0001406149,-0.0001598332,0.007138139,0.626,0.003144055
2024_02_11_00_09_02_577,0.05448785,8.233248e-06,0.0002253034,-0.0001952994,0.007058295,0.626,0.003350226
2024_02_11_00_09_02_616,0.07462999,1.503238e-05,0.0003281015,-0.0002261198,0.007083188,0.626,0.003598239
2024_02_11_00_09_02_654,0.09538338,2.445963e-05,0.0004410195,-0.0002538521,0.007169922,0.626,0.003798104
2024_02_11_00_09_02_686,0.1145498,3.545123e-05,0.0005523396,-0.000274093,0.00727728,0.626,0.004030232
2024_02_11_00_09_02_723,0.1371523,5.133972e-05,0.000690824,-0.000295388,0.007418472,0.626,0.004223034
2024_02_11_00_09_02_757,0.1571037,6.817892e-05,0.000819721,-0.0003141222,0.007547025,0.626,0.004421487
2024_02_11_00_09_02_795,0.180336,9.121551e-05,0.0009768475,-0.000336945,0.007693976,0.626,0.004674095
2024_02_11_00_09_02_831,0.2031382,0.0001176169,0.0011393,-0.0003542129,0.007831629,0.626,0.004872924
2024_02_11_00_09_02_870,0.2266839,0.000148996,0.001315069,-0.0003706437,0.007964639,0.626,0.005117458
2024_02_11_00_09_02_906,0.249694,0.0001838859,0.001494566,-0.0003904672,0.008084446,0.626,0.005322771
2024_02_11_00_09_02_945,0.2733846,0.0002243576,0.001687911,-0.0004104268,0.008197494,0.626,0.005571969
2024_02_11_00_09_02_978,0.2939883,0.0002634244,0.001862082,-0.0004229811,0.00828702,0.626,0.005771224
2024_02_11_00_09_03_015,0.317741,0.000313134,0.002070874,-0.000443341,0.008380463,0.626,0.005972143
2024_02_11_00_09_03_049,0.3383826,0.0003605593,0.002259426,-0.000458827,0.008454287,0.626,0.006173233
2024_02_11_00_09_03_086,0.3615361,0.0004185142,0.002477805,-0.0004742813,0.008528808,0.626,0.006419844
2024_02_11_00_09_03_119,0.3828185,0.0004764511,0.002685532,-0.0004870711,0.008590539,0.626,0.006622929
2024_02_11_00_09_03_157,0.4059832,0.0005447165,0.002918825,-0.0005041689,0.00865094,0.626,0.006818744
2024_02_11_00_09_03_194,0.429776,0.0006207061,0.003166499,-0.0005241048,0.008706247,0.626,0.007068382
2024_02_11_00_09_03_231,0.4529452,0.0007005596,0.00341577,-0.0005387968,0.008754044,0.626,0.007273458
