timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_12_12_39_04_020,0.004389286,1.71613e-06,4.277606e-05,-3.30256e-06,0.0078746,1.223,0.0
2024_02_12_12_39_04_057,0.02095133,1.773541e-06,3.169612e-05,4.101976e-07,0.006259572,1.223,0.0
2024_02_12_12_39_04_094,0.0465982,1.756775e-06,2.292628e-05,1.00959e-06,0.005373516,1.223,0.0
2024_02_12_12_39_04_133,0.07969621,1.881404e-06,5.422839e-05,-1.577054e-06,0.004951274,1.223,0.0
2024_02_12_12_39_04_172,0.1163456,1.840911e-06,4.968968e-05,9.280017e-07,0.00485847,1.223,0.0
2024_02_12_12_39_04_204,0.151512,1.820036e-06,5.03533e-05,5.474612e-07,0.004938101,1.223,0.0
2024_02_12_12_39_04_242,0.1939612,1.751369e-06,4.629997e-05,1.665037e-06,0.005141533,1.223,0.0
2024_02_12_12_39_04_279,0.2366494,1.725114e-06,4.698638e-05,4.224766e-07,0.005401827,1.223,0.0
2024_02_12_12_39_04_312,0.2766661,1.686685e-06,4.722365e-05,1.454666e-06,0.005665429,1.223,0.0
2024_02_12_12_39_04_348,0.3207901,1.653667e-06,4.699519e-05,-2.544513e-06,0.005958388,1.223,0.0
2024_02_12_12_39_04_387,0.3665248,1.626792e-06,4.927047e-05,-3.247599e-07,0.006252449,1.223,0.0
2024_02_12_12_39_04_419,0.4064717,1.586254e-06,4.905829e-05,8.434342e-07,0.006495429,1.223,0.0
2024_02_12_12_39_04_464,0.4575154,1.553592e-06,5.244903e-05,4.88309e-09,0.006783321,1.223,0.0
2024_02_12_12_39_04_499,0.502605,1.508151e-06,5.175239e-05,1.089922e-07,0.007015304,1.223,0.0
2024_02_12_12_39_04_533,0.5441042,1.512242e-06,5.68956e-05,-1.141625e-06,0.00721036,1.223,0.0
2024_02_12_12_39_04_570,0.5893122,1.49323e-06,6.010131e-05,1.772251e-06,0.007403541,1.223,0.0
2024_02_12_12_39_04_603,0.6296579,1.448445e-06,5.778698e-05,-1.076827e-06,0.007559916,1.223,0.0
