timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_00_11_10_732,0.003879875,8.305831e-07,-0.0004222036,-3.266195e-05,0.008352546,0.626,0.002371703
2024_02_11_00_11_10_769,0.01338461,1.088412e-06,-0.002173647,-8.604076e-05,0.007636223,0.626,0.002623254
2024_02_11_00_11_10_802,0.02538812,2.13091e-06,-0.004775554,-0.0001230304,0.007287102,0.626,0.002826633
2024_02_11_00_11_10_841,0.04174501,4.730657e-06,0.0001518002,-0.0001627076,0.007100771,0.626,0.003023576
2024_02_11_00_11_10_877,0.06076965,9.447998e-06,0.0002391519,-0.0001919602,0.007056782,0.626,0.003246368
2024_02_11_00_11_10_910,0.07856154,1.557107e-05,0.0003270362,-0.0002195665,0.007095854,0.626,0.003444129
2024_02_11_00_11_10_948,0.1000592,2.52285e-05,0.0004404869,-0.0002481365,0.007193913,0.626,0.00369934
2024_02_11_00_11_10_986,0.1217131,3.76667e-05,0.0005624596,-0.0002701461,0.007320527,0.626,0.003899186
2024_02_11_00_11_11_023,0.1444562,5.386421e-05,0.0006982808,-0.0002939845,0.007464877,0.626,0.00414709
2024_02_11_00_11_11_060,0.1669354,7.311054e-05,0.0008404937,-0.0003097622,0.007609082,0.626,0.004354867
2024_02_11_00_11_11_095,0.1877926,9.40116e-05,0.000978978,-0.0003322612,0.007739366,0.626,0.004548714
2024_02_11_00_11_11_131,0.2106402,0.0001204539,0.001138768,-0.0003508347,0.007874634,0.626,0.004793935
2024_02_11_00_11_11_169,0.234217,0.0001517797,0.00131134,-0.0003678243,0.008004604,0.626,0.004998182
2024_02_11_00_11_11_202,0.2547557,0.0001825475,0.001467934,-0.0003823524,0.008108936,0.626,0.005193774
2024_02_11_00_11_11_240,0.2778316,0.0002211376,0.001651693,-0.0003993689,0.008216854,0.626,0.005449362
2024_02_11_00_11_11_273,0.2990653,0.000260613,0.001827461,-0.0004172597,0.008307424,0.626,0.005648267
2024_02_11_00_11_11_310,0.3221971,0.0003080398,0.002026665,-0.0004323895,0.00839678,0.626,0.005844673
2024_02_11_00_11_11_344,0.3434668,0.0003558765,0.002216283,-0.0004473584,0.008470964,0.626,0.006049574
2024_02_11_00_11_11_381,0.3666227,0.0004127653,0.002430401,-0.0004657937,0.008544023,0.626,0.006299668
2024_02_11_00_11_11_415,0.3872798,0.0004678511,0.002628007,-0.0004803666,0.008602532,0.626,0.006497591
2024_02_11_00_11_11_452,0.4110713,0.0005366068,0.002862898,-0.0004988172,0.008663051,0.626,0.006697238
2024_02_11_00_11_11_490,0.4342391,0.0006092165,0.00309992,-0.0005151118,0.008715791,0.626,0.006949818
2024_02_11_00_11_11_527,0.4580348,0.0006896618,0.003351322,-0.0005325268,0.00876377,0.626,0.007146848
2024_02_11_00_11_11_564,0.4812065,0.0007739641,0.003604322,-0.0005470462,0.008805397,0.626,0.00739375
2024_02_11_00_11_11_602,0.5050036,0.0008668473,0.003871704,-0.0005660628,0.008843516,0.626,0.007597692
2024_02_11_00_11_11_639,0.5281723,0.0009636102,0.00414015,-0.0005774266,0.008876327,0.626,0.007847474
2024_02_11_00_11_11_677,0.5519682,0.001069651,0.004423511,-0.0005980842,0.008906376,0.626,0.008051971
2024_02_11_00_11_11_715,0.5751371,0.001179623,0.004707936,-0.0006111284,0.008932665,0.626,0.008297494
2024_02_11_00_11_11_752,0.5989327,0.001299641,0.005007808,-0.0006290927,0.008956161,0.626,0.008497573
2024_02_11_00_11_11_789,0.6220999,0.001423578,0.00530768,-0.0006466693,0.008976733,0.626,0.008747923
2024_02_11_00_11_11_827,0.6458929,0.00155829,0.005623531,-0.0006620245,0.008995523,0.626,0.008948243
