timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_12_21_18_37_342,0.007506967,3.454809e-06,1.234943e-05,3.894175e-06,0.006255637,3.016,0.0
2024_02_12_21_18_37_380,0.04426464,3.263973e-06,-5.046952e-05,-1.419823e-06,0.002532811,3.016,0.0
2024_02_12_21_18_37_418,0.1021206,3.171182e-06,-9.980932e-05,-1.903452e-06,0.0003669567,3.016,0.0
2024_02_12_21_18_37_455,0.1785834,3.804871e-06,7.639065e-05,4.41046e-06,6.282237,3.016,0.0
2024_02_12_21_18_37_488,0.2559286,3.425729e-06,3.357695e-05,-5.896105e-07,6.281637,3.016,0.0
2024_02_12_21_18_37_527,0.3548821,3.550962e-06,9.442009e-05,4.937679e-06,6.281373,3.016,0.0
2024_02_12_21_18_37_559,0.4476904,3.186708e-06,3.745939e-06,-2.662165e-06,6.281427,3.016,0.0
2024_02_12_21_18_37_592,0.5453638,2.898506e-06,-0.000100324,-3.816001e-06,6.281745,3.016,0.0
2024_02_12_21_18_37_630,0.661149,3.040403e-06,-0.0001258153,-1.347953e-06,6.282549,3.016,0.0
2024_02_12_21_18_37_668,0.7747297,3.257692e-06,-0.0001364808,-2.546296e-06,0.0003387938,3.016,0.0
2024_02_12_21_18_37_701,0.8790071,3.516293e-06,-0.0001333288,-5.657485e-06,0.00119728,3.016,0.0
2024_02_12_21_18_37_738,0.9922695,3.789475e-06,-0.0001329197,-1.84511e-06,0.002035351,3.016,0.0
2024_02_12_21_18_37_776,1.108395,4.075356e-06,-0.0001308752,-2.446848e-06,0.002796086,3.016,0.0
2024_02_12_21_18_37_810,1.209101,4.288515e-06,-0.0001353054,-1.710655e-06,0.003385756,3.016,0.0
2024_02_12_21_18_37_847,1.324917,4.542558e-06,-0.0001370686,-2.154321e-06,0.003991519,3.016,0.0
2024_02_12_21_18_37_884,1.437566,4.81954e-06,-0.0001344002,-3.202243e-06,0.004512494,3.016,0.0
2024_02_12_21_18_37_917,1.537945,5.037586e-06,-0.0001403419,-2.333253e-06,0.004930414,3.016,0.0
2024_02_12_21_18_37_955,1.653425,5.308271e-06,-0.0001440993,-3.541614e-06,0.005360523,3.016,0.0
2024_02_12_21_18_37_993,1.765767,5.578502e-06,-0.0001443906,-1.63111e-06,0.005731801,3.016,0.0
2024_02_12_21_18_38_030,1.881058,5.885438e-06,-0.0001452713,-2.458317e-06,0.006068748,3.016,0.0
2024_02_12_21_18_38_069,1.993248,6.176897e-06,-0.0001483356,-2.635922e-06,0.006359471,3.016,0.0
2024_02_12_21_18_38_105,2.10841,6.475228e-06,-0.0001506647,-2.113129e-06,0.006626114,3.016,0.0
2024_02_12_21_18_38_142,2.220481,6.787373e-06,-0.0001532454,-3.55559e-06,0.006855117,3.016,0.0
2024_02_12_21_18_38_179,2.335525,7.109993e-06,-0.0001506324,-1.783139e-06,0.007064449,3.016,0.0
2024_02_12_21_18_38_213,2.435393,7.372575e-06,-0.0001546578,-1.483e-06,0.007225829,3.016,0.0
2024_02_12_21_18_38_250,2.550352,7.70152e-06,-0.0001518168,-2.012222e-06,0.007393826,3.016,0.0
2024_02_12_21_18_38_288,2.662247,8.021915e-06,-0.0001466269,-9.604964e-07,0.007537117,3.016,0.0
2024_02_12_21_18_38_327,2.777131,8.318507e-06,-0.0001449259,-2.549038e-07,0.007668517,3.016,0.0
2024_02_12_21_18_38_365,2.888975,8.5929e-06,-0.0001496209,-1.740744e-06,0.007779798,3.016,0.0
2024_02_12_21_18_38_396,2.98871,8.825612e-06,-0.0001539887,-3.69624e-07,0.007870637,3.016,0.0
2024_02_12_21_18_38_434,3.103533,9.167916e-06,-0.0001421828,-3.160155e-06,0.007962786,3.016,0.0
2024_02_12_21_18_38_467,3.203233,9.451277e-06,-0.0001358245,-4.264668e-07,0.008035266,3.016,0.0
2024_02_12_21_18_38_505,3.318014,9.718427e-06,-0.0001360497,3.907925e-07,0.008111472,3.016,0.0
2024_02_12_21_18_38_542,3.429749,9.977751e-06,-0.0001372813,-1.059188e-06,0.008176143,3.016,0.0
2024_02_12_21_18_38_580,3.544494,1.026104e-05,-0.0001366276,-2.326422e-07,0.008232528,3.016,0.0
2024_02_12_21_18_38_613,3.644135,1.05333e-05,-0.0001292264,-7.54891e-08,0.008278396,3.016,0.0
2024_02_12_21_18_38_650,3.758856,1.081905e-05,-0.0001295303,-5.717174e-07,0.008325423,3.016,0.0
2024_02_12_21_18_38_689,3.870549,1.107608e-05,-0.0001329498,1.836575e-07,0.008365599,3.016,0.0
2024_02_12_21_18_38_726,3.985245,1.132778e-05,-0.0001397296,1.081813e-06,0.0084016,3.016,0.0
2024_02_12_21_18_38_763,4.09692,1.161126e-05,-0.0001337665,-3.086921e-07,0.008433071,3.016,0.0
2024_02_12_21_18_38_796,4.196524,1.183779e-05,-0.0001364211,-8.579158e-08,0.00845733,3.016,0.0
2024_02_12_21_18_38_834,4.3112,1.212821e-05,-0.0001306184,-1.634261e-07,0.008483406,3.016,0.0
2024_02_12_21_18_38_867,4.410788,1.235717e-05,-0.0001319861,-2.600185e-06,0.008503852,3.016,0.0
2024_02_12_21_18_38_905,4.525459,1.266508e-05,-0.0001244397,7.38035e-07,0.008523582,3.016,0.0
2024_02_12_21_18_38_938,4.625037,1.285672e-05,-0.0001334335,-3.305648e-08,0.008540479,3.016,0.0
2024_02_12_21_18_38_977,4.739697,1.314146e-05,-0.0001247514,3.739684e-07,0.008557765,3.016,0.0
2024_02_12_21_18_39_009,4.839267,1.33666e-05,-0.0001190752,-1.990705e-06,0.008568256,3.016,0.0
2024_02_12_21_18_39_046,4.950914,1.361885e-05,-0.0001165616,-1.066549e-06,0.008582709,3.016,0.0
2024_02_12_21_18_39_084,5.065557,1.383995e-05,-0.0001195599,2.014808e-06,0.008594989,3.016,0.0
2024_02_12_21_18_39_122,5.177176,1.406883e-05,-0.0001189378,1.14358e-07,0.008606195,3.016,0.0
2024_02_12_21_18_39_155,5.279749,1.426829e-05,-0.0001204307,-9.75916e-07,0.008612243,3.016,0.0
2024_02_12_21_18_39_192,5.391385,1.449271e-05,-0.0001214187,-1.545249e-06,0.008618951,3.016,0.0
2024_02_12_21_18_39_230,5.506017,1.473207e-05,-0.0001212761,-1.714206e-07,0.008629381,3.016,0.0
2024_02_12_21_18_39_268,5.617635,1.49537e-05,-0.0001209918,-5.604535e-07,0.008633732,3.016,0.0
2024_02_12_21_18_39_305,5.732279,1.518663e-05,-0.0001206438,-6.841609e-07,0.008639573,3.016,0.0
2024_02_12_21_18_39_342,5.843902,1.539128e-05,-0.0001242561,5.715903e-07,0.008645266,3.016,0.0
2024_02_12_21_18_39_376,5.943437,1.563895e-05,-0.0001171717,-8.135667e-07,0.008653014,3.016,0.0
2024_02_12_21_18_39_413,6.058049,1.589369e-05,-0.0001188945,-8.567613e-07,0.008654652,3.016,0.0
2024_02_12_21_18_39_447,6.157598,1.609381e-05,-0.0001222974,3.210689e-08,0.008654742,3.016,0.0
2024_02_12_21_18_39_484,6.272237,1.631957e-05,-0.0001236404,-2.034189e-06,0.008658556,3.016,0.0
2024_02_12_21_18_39_522,6.383862,1.654471e-05,-0.0001230821,8.778253e-09,0.008660256,3.016,0.0
2024_02_12_21_18_39_555,6.486438,1.679597e-05,-0.0001123231,-1.331761e-06,0.008662907,3.016,0.0
2024_02_12_21_18_39_592,6.598065,1.702924e-05,-0.0001100538,1.888859e-06,0.008664041,3.016,0.0
2024_02_12_21_18_39_625,6.697622,1.721186e-05,-0.0001123086,-1.109332e-07,0.008668124,3.016,0.0
2024_02_12_21_18_39_664,6.812249,1.742983e-05,-0.0001151189,-2.23532e-07,0.008670866,3.016,0.0
2024_02_12_21_18_39_701,6.923844,1.765549e-05,-0.0001152468,-1.064749e-06,0.00867471,3.016,0.0
2024_02_12_21_18_39_734,7.026388,1.784963e-05,-0.0001197149,-8.485906e-07,0.00867474,3.016,0.0
2024_02_12_21_18_39_772,7.137982,1.806681e-05,-0.0001237528,-8.32606e-07,0.008675724,3.016,0.0
2024_02_12_21_18_39_805,7.240542,1.830165e-05,-0.0001168374,1.404429e-07,0.008674771,3.016,0.0
2024_02_12_21_18_39_842,7.352151,1.853235e-05,-0.0001165782,-1.222482e-06,0.008674771,3.016,0.0
2024_02_12_21_18_39_880,7.466784,1.877265e-05,-0.0001113527,1.708705e-06,0.00867635,3.016,0.0
2024_02_12_21_18_39_916,7.578399,1.89942e-05,-0.0001100711,-3.763995e-07,0.008676052,3.016,0.0
2024_02_12_21_18_39_955,7.693045,1.924391e-05,-0.0001028222,2.606866e-08,0.008676169,3.016,0.0
2024_02_12_21_18_39_992,7.804668,1.945039e-05,-0.0001039034,-4.922647e-07,0.008676944,3.016,0.0
2024_02_12_21_18_40_030,7.919295,1.967531e-05,-9.832012e-05,-3.818712e-08,0.008680254,3.016,0.0
2024_02_12_21_18_40_067,8.030904,1.987074e-05,-0.0001014181,-3.551152e-07,0.008680046,3.016,0.0
2024_02_12_21_18_40_105,8.14553,2.008212e-05,-0.0001010392,-1.21351e-06,0.008680134,3.016,0.0
2024_02_12_21_18_40_142,8.257139,2.027369e-05,-0.0001030311,-6.570621e-07,0.008680046,3.016,0.0
2024_02_12_21_18_40_180,8.371764,2.050692e-05,-9.592714e-05,-7.923693e-07,0.008680254,3.016,0.0
2024_02_12_21_18_40_214,8.471308,2.067341e-05,-9.729126e-05,9.192163e-07,0.008681534,3.016,0.0
2024_02_12_21_18_40_247,8.570851,2.084838e-05,-9.616048e-05,7.715577e-07,0.008681267,3.016,0.0
2024_02_12_21_18_40_285,8.685477,2.105124e-05,-9.291801e-05,-3.956409e-07,0.008681864,3.016,0.0
2024_02_12_21_18_40_321,8.797087,2.122715e-05,-9.230707e-05,-1.023779e-06,0.008682786,3.016,0.0
