timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_12_20_52_17_590,0.002833128,1.645313e-06,-4.183739e-05,-1.17452e-07,0.008105749,1.516,0.0
2024_02_12_20_52_17_629,0.0202834,1.699995e-06,-3.228301e-05,-9.882787e-07,0.005853246,1.516,0.0
2024_02_12_20_52_17_665,0.04639459,1.704661e-06,-3.587054e-05,1.301957e-06,0.004693424,1.516,0.0
2024_02_12_20_52_17_700,0.08423331,1.717811e-06,-4.616684e-05,1.030245e-06,0.003994677,1.516,0.0
2024_02_12_20_52_17_732,0.1246504,1.790023e-06,-3.546554e-05,-7.204652e-07,0.003754917,1.516,0.0
2024_02_12_20_52_17_766,0.1673805,1.838597e-06,-3.448658e-05,-6.491771e-07,0.003776822,1.516,0.0
2024_02_12_20_52_17_804,0.2194414,1.881611e-06,-3.294646e-05,-1.227788e-07,0.003986213,1.516,0.0
2024_02_12_20_52_17_840,0.2720762,1.903461e-06,-3.456801e-05,-4.379519e-08,0.004294579,1.516,0.0
2024_02_12_20_52_17_879,0.3274266,1.943795e-06,-3.590287e-05,-1.472928e-06,0.004660671,1.516,0.0
2024_02_12_20_52_17_915,0.3821397,1.997928e-06,-3.33709e-05,8.932195e-07,0.005031563,1.516,0.0
2024_02_12_20_52_17_953,0.4388751,2.02584e-06,-3.409001e-05,6.922168e-07,0.00540621,1.516,0.0
2024_02_12_20_52_17_986,0.4884374,2.04331e-06,-3.631454e-05,-1.983951e-06,0.005717078,1.516,0.0
2024_02_12_20_52_18_024,0.5442165,2.06487e-06,-3.827576e-05,-2.80553e-07,0.006044309,1.516,0.0
2024_02_12_20_52_18_061,0.6016528,2.083611e-06,-4.215319e-05,-3.896697e-07,0.00635354,1.516,0.0
2024_02_12_20_52_18_098,0.6576687,2.122058e-06,-4.041977e-05,1.393178e-07,0.006627901,1.516,0.0
2024_02_12_20_52_18_136,0.7152576,2.142519e-06,-4.233183e-05,7.067831e-08,0.006882952,1.516,0.0
2024_02_12_20_52_18_169,0.7652978,2.173852e-06,-4.16003e-05,1.617826e-07,0.007083432,1.516,0.0
2024_02_12_20_52_18_207,0.8229405,2.253033e-06,-3.83489e-05,-1.06051e-06,0.00729202,1.516,0.0
2024_02_12_20_52_18_245,0.8790795,2.296638e-06,-3.935614e-05,-1.491522e-06,0.007473726,1.516,0.0
2024_02_12_20_52_18_283,0.9367396,2.348454e-06,-3.953065e-05,6.623179e-07,0.00764083,1.516,0.0
2024_02_12_20_52_18_315,0.9868126,2.383295e-06,-3.976571e-05,6.684182e-07,0.007771095,1.516,0.0
2024_02_12_20_52_18_353,1.042954,2.417752e-06,-4.138048e-05,5.089386e-07,0.007902078,1.516,0.0
2024_02_12_20_52_18_390,1.100612,2.476895e-06,-4.128005e-05,-2.675501e-08,0.008022122,1.516,0.0
2024_02_12_20_52_18_424,1.150681,2.521439e-06,-3.893478e-05,-6.705433e-07,0.008115225,1.516,0.0
2024_02_12_20_52_18_462,1.208334,2.59077e-06,-3.705273e-05,-6.057009e-07,0.008211488,1.516,0.0
2024_02_12_20_52_18_494,1.258398,2.640669e-06,-3.63004e-05,-5.326825e-07,0.008286294,1.516,0.0
2024_02_12_20_52_18_533,1.316045,2.708354e-06,-3.471904e-05,-5.987544e-07,0.008363274,1.516,0.0
2024_02_12_20_52_18_565,1.366106,2.757291e-06,-3.104574e-05,1.514488e-06,0.008422997,1.516,0.0
2024_02_12_20_52_18_599,1.416164,2.779002e-06,-3.213966e-05,5.191161e-07,0.008477178,1.516,0.0
2024_02_12_20_52_18_636,1.473805,2.809247e-06,-3.456719e-05,1.394997e-06,0.00853288,1.516,0.0
2024_02_12_20_52_18_673,1.529926,2.850632e-06,-3.449004e-05,7.133058e-07,0.00858095,1.516,0.0
2024_02_12_20_52_18_712,1.587565,2.896669e-06,-3.519908e-05,-1.106047e-06,0.00862494,1.516,0.0
2024_02_12_20_52_18_745,1.637617,2.960926e-06,-3.25661e-05,4.217991e-07,0.008659033,1.516,0.0
2024_02_12_20_52_18_778,1.687669,2.997177e-06,-3.30455e-05,-7.236789e-07,0.008689939,1.516,0.0
2024_02_12_20_52_18_815,1.745304,3.025434e-06,-3.571226e-05,-8.033681e-07,0.008721679,1.516,0.0
2024_02_12_20_52_18_852,1.80142,3.070012e-06,-3.544119e-05,-5.886034e-07,0.008749217,1.516,0.0
2024_02_12_20_52_18_890,1.859049,3.128009e-06,-3.396448e-05,7.664715e-07,0.00877437,1.516,0.0
2024_02_12_20_52_18_923,1.909094,3.13364e-06,-3.639287e-05,9.595151e-08,0.008793773,1.516,0.0
