timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_11_01_31_05_877,0.001464993,1.29011e-06,-2.340157e-05,-5.212401e-06,0.008682399,3.561,0.001441048
2024_02_11_01_31_05_910,0.02170929,1.24646e-06,-0.000964159,-7.774019e-05,0.00398902,3.561,0.001637175
2024_02_11_01_31_05_948,0.0740689,3.162031e-06,-0.004984075,-0.0002167509,0.0005587935,3.561,0.00189231
2024_02_11_01_31_05_985,0.1474428,1.207224e-05,0.0002210424,-0.0004023424,6.281681,3.561,0.002086478
2024_02_11_01_31_06_020,0.2300067,3.387341e-05,0.0004010721,-0.0006151852,6.280562,3.561,0.002292073
2024_02_11_01_31_06_056,0.3328034,8.07789e-05,0.0006572682,-0.0008885678,6.279958,3.561,0.002512915
2024_02_11_01_31_06_094,0.4494383,0.0001645745,0.0009859023,-0.001227194,6.279801,3.561,0.002761339
2024_02_11_01_31_06_131,0.5715414,0.0002924811,0.001358745,-0.001592273,6.279963,3.561,0.002961382
2024_02_11_01_31_06_165,0.6895337,0.000462551,0.001724663,-0.001952794,6.280357,3.561,0.003163978
2024_02_11_01_31_06_202,0.8219032,0.0007123335,0.002139584,-0.002388213,6.281159,3.561,0.003416055
2024_02_11_01_31_06_239,0.9593804,0.001034738,0.002623746,-0.002848127,6.282233,3.561,0.003612717
2024_02_11_01_31_06_277,1.093345,0.001415292,0.003149454,-0.003281194,9.782259e-05,3.561,0.003867488
2024_02_11_01_31_06_314,1.22708,0.001867047,0.00371511,-0.003703174,0.001048514,3.561,0.004062208
2024_02_11_01_31_06_352,1.364197,0.002410575,0.004331365,-0.004134657,0.001913204,3.561,0.004312109
2024_02_11_01_31_06_389,1.497505,0.003021941,0.004964665,-0.004542537,0.002658474,3.561,0.004512397
2024_02_11_01_31_06_427,1.634237,0.003738773,0.005649097,-0.004963258,0.003338187,3.561,0.00476641
2024_02_11_01_31_06_464,1.767209,0.00452758,0.006348443,6.283279,0.003924974,3.561,0.00496202
2024_02_11_01_31_06_502,1.903634,0.00543553,0.007099455,0.0001006675,0.004457914,3.561,0.005213977
2024_02_11_01_31_06_539,2.036352,0.006419044,0.007864847,0.0001075917,0.004921204,3.561,0.005418644
2024_02_11_01_31_06_573,2.15821,0.007413116,0.008596151,0.0001139833,0.005297458,3.561,0.005611815
2024_02_11_01_31_06_611,2.290731,0.008597043,0.009422797,0.0001209075,0.005666036,3.561,0.005862675
2024_02_11_01_31_06_648,2.426741,0.009928108,0.01030643,0.0001278317,0.005999274,3.561,0.00605939
2024_02_11_01_31_06_685,2.559095,0.01134065,0.01119859,0.0001342233,0.006289113,3.561,0.006311008
2024_02_11_01_31_06_723,2.694951,0.0129153,0.01214934,0.0001411475,0.006551809,3.561,0.006541208
2024_02_11_01_31_06_756,2.812881,0.01438835,0.01300208,0.0001470065,0.006755976,3.561,0.006739634
2024_02_11_01_31_06_794,2.94862,0.01621023,0.01401675,0.0001539307,0.006964874,3.561,0.006942322
2024_02_11_01_31_06_831,3.080738,0.01811771,0.01503834,0.0001603223,0.007147064,3.561,0.007190406
2024_02_11_01_31_06_868,3.216376,0.02021838,0.01612171,0.0001672465,0.007311047,3.561,0.007393227
2024_02_11_01_31_06_906,3.348404,0.02240617,0.01720881,0.0001736381,0.007453681,3.561,0.00764012
2024_02_11_01_31_06_943,3.48396,0.02480382,0.01835983,0.0001805623,0.007583208,3.561,0.007837402
2024_02_11_01_31_06_981,3.615919,0.02728956,0.01951405,0.0001874865,0.007695736,3.561,0.008086002
2024_02_11_01_31_07_019,3.751407,0.03000223,0.02073324,0.0001938781,0.007796852,3.561,0.008288191
2024_02_11_01_31_07_057,3.883298,0.03280348,0.0219535,0.0002002697,0.007885679,3.561,0.008538462
2024_02_11_01_31_07_093,4.018732,0.03584955,0.02324141,0.0002071939,0.007964343,3.561,0.008742922
2024_02_11_01_31_07_131,4.150585,0.03898451,0.02452878,0.0002135855,0.008032987,3.561,0.008990161
2024_02_11_01_31_07_168,4.285984,0.04238254,0.02588433,0.0002205097,0.008094803,3.561,0.009188733
2024_02_11_01_31_07_205,4.417799,0.0458689,0.02723828,0.0002269013,0.008149544,3.561,0.009440072
2024_02_11_01_31_07_239,4.535358,0.04913016,0.02847292,0.0002327603,0.008193602,3.561,0.009639269
2024_02_11_01_31_07_277,4.6707,0.05306654,0.02992754,0.0002396845,0.008237105,3.561,0.009834648
2024_02_11_01_31_07_314,4.802471,0.05709005,0.03137683,0.0002460761,0.00827606,3.561,0.01008924
2024_02_11_01_31_07_352,4.937788,0.06142283,0.03289963,0.0002530003,0.008311292,3.561,0.01029196
2024_02_11_01_31_07_389,5.069523,0.06584097,0.03441603,0.0002593919,0.008342342,3.561,0.01053492
2024_02_11_01_31_07_422,5.190563,0.07007813,0.03583816,0.0002652509,0.008366612,3.561,0.01073241
2024_02_11_01_31_07_460,5.32227,0.07488608,0.03741794,0.0002721751,0.008392461,3.561,0.01093688
2024_02_11_01_31_07_498,5.457526,0.0800424,0.0390739,0.0002785666,0.008412371,3.561,0.01118361
2024_02_11_01_31_07_531,5.57496,0.08470267,0.0405413,0.0002844256,0.008431613,3.561,0.01138899
2024_02_11_01_31_07_569,5.706625,0.09013475,0.04221643,0.0002908172,0.008446557,3.561,0.01159294
2024_02_11_01_31_07_602,5.827591,0.09532159,0.04378663,0.0002972088,0.008463525,3.561,0.0117901
2024_02_11_01_31_07_639,5.959229,0.1011838,0.04552567,0.0003036004,0.008473233,3.561,0.01203762
2024_02_11_01_31_07_673,6.080189,0.1067742,0.04715287,0.0003094593,0.008484662,3.561,0.01223939
