timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_12_13_08_28_046,0.001345158,1.72408e-06,-1.607019e-05,5.555422e-07,0.00868511,3.561,0.0
2024_02_12_13_08_28_079,0.02259037,1.760417e-06,2.728514e-05,-1.626924e-06,0.003877852,3.561,0.0
2024_02_12_13_08_28_113,0.06719908,1.794361e-06,5.132602e-05,-1.069991e-06,0.0008503495,3.561,0.0
2024_02_12_13_08_28_151,0.1406252,1.796882e-06,0.0001162501,-1.460588e-06,6.281818,3.561,0.0
2024_02_12_13_08_28_188,0.2297671,1.919279e-06,0.000249751,2.304329e-06,6.280573,3.561,0.0
2024_02_12_13_08_28_223,0.3208418,1.63585e-06,0.0003302295,4.925863e-06,6.279997,3.561,0.0
2024_02_12_13_08_28_259,0.4364219,1.206348e-06,0.0004098468,2.524113e-06,6.279797,3.561,0.0
2024_02_12_13_08_28_292,0.5442935,4.105444e-07,0.0004646161,4.484252e-06,6.279895,3.561,0.0
2024_02_12_13_08_28_330,0.6752391,-1.650887e-06,0.0001519325,-2.758775e-06,6.280293,3.561,0.0
2024_02_12_13_08_28_367,0.8073108,-2.416987e-06,8.863908e-06,-7.198988e-06,6.281054,3.561,0.0
2024_02_12_13_08_28_405,0.9447237,-2.561768e-06,-1.549001e-05,-5.58669e-06,6.282116,3.561,0.0
2024_02_12_13_08_28_438,1.06424,-2.547769e-06,-1.026913e-05,-5.400477e-06,6.28306,3.561,0.0
2024_02_12_13_08_28_475,1.198043,-2.542339e-06,-8.204394e-06,-2.339904e-06,0.0008508865,3.561,0.0
2024_02_12_13_08_28_509,1.320784,-2.46861e-06,8.863742e-06,-4.040604e-06,0.001651168,3.561,0.0
2024_02_12_13_08_28_547,1.454159,-2.515649e-06,-2.446625e-06,-2.360644e-06,0.002425999,3.561,0.0
2024_02_12_13_08_28_583,1.590955,-2.516528e-06,7.340661e-07,-2.436778e-06,0.003131451,3.561,0.0
