timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_02_10_20_18_56_475,0.00765574,9.438831e-06,6.282766,0.003171234,0.006874023,1.809,-0.1543237
2024_02_10_20_18_56_513,0.03394812,5.325535e-06,6.275897,6.282743,0.004687387,1.809,-0.3637628
2024_02_10_20_18_56_550,0.07196867,-0.0004758732,6.256996,6.282276,0.003664776,1.809,-0.418899
2024_02_10_20_18_56_583,0.1141385,-0.002050689,6.233666,6.282016,0.003251024,1.809,-0.418899
2024_02_10_20_18_56_621,0.165251,-0.005381921,6.204752,6.281776,0.003208541,1.809,-0.418899
2024_02_10_20_18_56_659,0.2212918,-0.01079255,6.172319,6.281551,0.003441514,1.809,-0.418899
2024_02_10_20_18_56_691,0.2716586,-0.01723431,6.142412,6.281373,0.00377052,1.809,-0.418899
2024_02_10_20_18_56_732,0.3291517,-0.02647389,6.107627,6.281196,0.004201578,1.809,-0.418899
2024_02_10_20_18_56_762,0.3824255,-0.03688417,6.074922,6.281051,0.004615941,1.809,-0.418899
2024_02_10_20_18_56_800,0.4404856,-0.05031455,6.038826,6.280911,0.005060823,1.809,-0.418899
2024_02_10_20_18_56_838,0.499905,-0.06637959,6.001412,6.280783,0.005495829,1.809,-0.418899
2024_02_10_20_18_56_872,0.5511543,-0.08218234,5.968744,6.280684,0.005848899,1.809,-0.418899
2024_02_10_20_18_56_909,0.6096038,-0.1024864,5.930998,6.280581,0.006223799,1.809,-0.418899
2024_02_10_20_18_56_946,0.6658056,-0.1243931,5.894164,6.280493,0.006555777,1.809,-0.418899
2024_02_10_20_18_56_983,0.722684,-0.1490501,5.85628,6.280412,0.006863427,1.809,-0.418899
2024_02_10_20_18_57_021,0.777146,-0.175123,5.819362,6.280343,0.007132568,1.809,-0.418899
2024_02_10_20_18_57_054,0.8248825,-0.2000648,5.786422,6.280288,0.007349684,1.809,-0.418899
2024_02_10_20_18_57_092,0.878798,-0.2307175,5.74848,6.280231,0.00757484,1.809,-0.418899
2024_02_10_20_18_57_129,0.9301378,-0.2625075,5.711528,6.280182,0.007770538,1.809,-0.418899
2024_02_10_20_18_57_166,0.9816002,-0.2971075,5.673575,6.280137,0.007949824,1.809,-0.418899
2024_02_10_20_18_57_204,1.030406,-0.3326474,5.636618,6.280098,0.008105392,1.809,-0.418899
2024_02_10_20_18_57_242,1.079125,-0.3709969,5.59866,6.280064,0.00824772,1.809,-0.418899
2024_02_10_20_18_57_279,1.125124,-0.4100851,5.561701,6.280034,0.008371456,1.809,-0.418899
2024_02_10_20_18_57_316,1.170823,-0.4519683,5.523745,6.280006,0.008484078,1.809,-0.418899
2024_02_10_20_18_57_350,1.209191,-0.4897227,5.490782,6.279985,0.008572342,1.809,-0.418899
2024_02_10_20_18_57_387,1.251799,-0.534733,5.452829,6.279963,0.008663125,1.809,-0.418899
2024_02_10_20_18_57_425,1.291611,-0.5800787,5.415873,6.279944,0.008741696,1.809,-0.418899
2024_02_10_20_18_57_459,1.326694,-0.6230171,5.381915,6.279929,0.008806352,1.809,-0.418899
2024_02_10_20_18_57_496,1.36319,-0.6710653,5.344958,6.279914,0.008869588,1.809,-0.418899
2024_02_10_20_18_57_534,1.398794,-0.7217786,5.307006,6.2799,0.008927433,1.809,-0.418899
2024_02_10_20_18_57_571,1.431587,-0.7724186,5.270051,6.279889,0.008977418,1.809,-0.418899
2024_02_10_20_18_57_609,1.463292,-0.825649,5.232099,6.279878,0.009023173,1.809,-0.418899
