timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_04_23_12_40_13_595,24.74935,-49.99949,6.270799,0.01057541,0.006642997,0.9322132867132868,0.0
2024_04_23_12_40_13_705,24.80429,-49.99883,6.26686,0.005511146,0.006105781,0.9322132867132868,0.0
2024_04_23_12_40_13_809,24.86072,-49.99978,6.267069,0.00675857,0.002976315,0.9322132867132868,0.0
2024_04_23_12_40_13_933,24.92592,-50.00046,6.267944,0.003444,0.00301229,0.9322132867132868,0.0
2024_04_23_12_40_14_049,24.98923,-50.00164,6.269922,0.002082059,6.282449,0.9322132867132868,0.0
2024_04_23_12_40_14_156,25.04902,-50.00224,6.270759,6.282248,6.279722,0.9322132867132868,0.0
2024_04_23_12_40_14_263,25.10642,-50.00259,6.270922,6.279642,6.276595,0.9322132867132868,0.0
2024_04_23_12_40_14_386,25.17459,-50.00273,6.27103,6.275784,6.273957,0.9322132867132868,0.0
2024_04_23_12_40_14_491,25.23118,-50.00354,6.271498,6.277716,6.274837,0.9322132867132868,0.0
2024_04_23_12_40_14_593,25.28823,-50.0036,6.263209,6.27583,6.271958,0.9322132867132868,-0.214332
2024_04_23_12_40_14_725,25.35489,-50.00623,6.225721,6.278712,6.267539,0.9322132867132868,-0.3867102
2024_04_23_12_40_14_826,25.40536,-50.01011,6.191873,6.282939,6.268641,0.9322132867132868,-0.3867102
2024_04_23_12_40_14_924,25.45388,-50.01539,6.160026,0.0007930894,6.267352,0.9322132867132868,-0.3867102
2024_04_23_12_40_15_025,25.50213,-50.02243,6.127127,0.003546265,6.265663,0.9322132867132868,-0.3867102
2024_04_23_12_40_15_138,25.55485,-50.03188,6.091968,0.003162237,6.26166,0.9322132867132868,-0.3867102
2024_04_23_12_40_15_255,25.61048,-50.04386,6.054777,0.004008058,6.259704,0.9322132867132868,-0.3867102
2024_04_23_12_40_15_356,25.6595,-50.05633,6.022343,0.004568919,6.258476,0.9322132867132868,-0.3867102
