timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_04_20_16_19_55_244,24.72816,-49.99927,6.271571,0.01151071,0.009029315,0.1995132576896395,0.0
2024_04_20_16_19_55_360,24.74432,-49.99915,6.270129,0.01033626,0.008127265,0.540511273578236,0.0
2024_04_20_16_19_55_461,24.77641,-49.99871,6.267595,0.0064065,0.007748453,0.8058728513466762,0.0
2024_04_20_16_19_55_561,24.82094,-49.99905,6.266988,0.006174805,0.004990792,0.9322132867132868,0.0
2024_04_20_16_19_55_677,24.87949,-49.99996,6.267343,0.006237656,0.002388534,0.9322132867132868,0.0
2024_04_20_16_19_55_777,24.9324,-50.0005,6.267944,0.002934271,0.003120278,0.9322132867132868,0.0
2024_04_20_16_19_55_877,24.98659,-50.00158,6.26975,0.002090581,6.282651,0.9322132867132868,0.0
2024_04_20_16_19_55_991,25.05003,-50.00224,6.270704,6.282192,6.279667,0.9322132867132868,0.0
2024_04_20_16_19_56_094,25.10572,-50.00259,6.27084,6.279676,6.276653,0.9322132867132868,0.0
2024_04_20_16_19_56_210,25.16898,-50.0027,6.270974,6.275786,6.273695,0.9322132867132868,0.0
2024_04_20_16_19_56_312,25.22385,-50.00344,6.271448,6.277397,6.27479,0.9322132867132868,0.0
2024_04_20_16_19_56_428,25.28807,-50.00362,6.269608,6.275735,6.272117,0.9322132867132868,0.0
2024_04_20_16_19_56_544,25.35105,-50.00395,6.268472,6.275128,6.268222,0.9322132867132868,0.0
2024_04_20_16_19_56_646,25.40421,-50.00439,6.266929,6.277986,6.269719,0.9322132867132868,0.0
2024_04_20_16_19_56_761,25.4652,-50.00514,6.265265,6.281356,6.26667,0.9322132867132868,0.0
2024_04_20_16_19_56_876,25.52576,-50.00569,6.26358,6.281361,6.265186,0.9322132867132868,0.0
2024_04_20_16_19_56_994,25.5862,-50.00619,6.261539,6.279124,6.26219,0.9322132867132868,0.0
2024_04_20_16_19_57_111,25.64732,-50.00717,6.260109,6.277973,6.259171,0.9322132867132868,0.0
2024_04_20_16_19_57_227,25.70922,-50.00798,6.259087,6.275375,6.260118,0.9322132867132868,0.0
2024_04_20_16_19_57_327,25.76267,-50.00914,6.258478,6.276369,6.256945,0.9322132867132868,0.0
2024_04_20_16_19_57_426,25.81597,-50.0102,6.258189,6.274489,6.252161,0.9322132867132868,0.0
2024_04_20_16_19_57_527,25.86832,-50.01107,6.258424,6.272808,6.250695,0.9322132867132868,0.0
2024_04_20_16_19_57_630,25.92096,-50.012,6.257893,6.27329,6.250003,0.9322132867132868,0.0
2024_04_20_16_19_57_744,25.97798,-50.01167,6.254411,6.268326,6.243284,0.9322132867132868,0.0
2024_04_20_16_19_57_862,26.02982,-50.01168,6.251143,6.264198,6.237803,0.9322132867132868,0.0
2024_04_20_16_19_57_962,26.07754,-50.012,6.247102,6.264596,6.220285,0.9322132867132868,0.0
2024_04_20_16_19_58_078,26.13832,-50.01259,6.241039,6.264453,6.202247,0.9322132867132868,0.0
2024_04_20_16_19_58_192,26.20002,-50.01402,6.23494,6.267457,6.18519,0.9322132867132868,0.0
2024_04_20_16_19_58_294,26.25408,-50.01519,6.229091,6.268363,6.159273,0.9322132867132868,0.0
2024_04_20_16_19_58_395,26.30489,-50.01702,6.223741,6.270828,6.134907,0.9322132867132868,0.0
2024_04_20_16_19_58_511,26.36501,-50.01921,6.216557,6.27123,6.113106,0.9322132867132868,0.0
2024_04_20_16_19_58_628,26.4264,-50.02202,6.209011,6.271492,6.092095,0.9322132867132868,0.0
2024_04_20_16_19_58_745,26.48858,-50.02446,6.200377,6.265367,6.074364,0.9322132867132868,0.0
2024_04_20_16_19_58_861,26.54914,-50.02607,6.191586,6.2529,6.06328,0.9322132867132868,0.0
2024_04_20_16_19_58_976,26.6085,-50.02816,6.182632,6.241271,6.059669,0.9322132867132868,0.0
2024_04_20_16_19_59_077,26.65998,-50.03039,6.17586,6.229418,6.060575,0.9322132867132868,0.0
2024_04_20_16_19_59_193,26.71404,-50.03511,6.176088,6.22228,6.054876,0.9322132867132868,0.0
2024_04_20_16_19_59_294,26.74943,-50.03759,6.17476,6.222674,6.061072,0.9322132867132868,0.0
2024_04_20_16_19_59_410,26.7846,-50.04009,6.171119,6.228328,6.061856,0.9322132867132868,0.0
2024_04_20_16_19_59_526,26.8231,-50.04238,6.165686,6.228736,6.065709,0.9322132867132868,0.0
2024_04_20_16_19_59_627,26.85994,-50.04451,6.161165,6.227756,6.066484,0.9322132867132868,0.0
2024_04_20_16_19_59_728,26.89731,-50.04724,6.15705,6.228575,6.063965,0.9322132867132868,0.0
2024_04_20_16_19_59_844,26.94043,-50.05054,6.152369,6.22921,6.059051,0.9322132867132868,0.0
