timestamp,posX,posY,yaw,roll,pitch,control_velocity,steering
2024_04_20_16_11_19_957,24.72647,-49.99935,6.272714,0.01152829,0.009417883,0.019055375136369,0.0
2024_04_20_16_11_20_072,24.73309,-49.99926,6.271733,0.01118048,0.008754898,0.2677882601531187,0.0
2024_04_20_16_11_20_174,24.74998,-49.99911,6.270384,0.009548497,0.008389755,0.465193108595169,0.0
2024_04_20_16_11_20_289,24.78284,-49.99872,6.280728,0.006528473,0.008100735,0.6471794871794874,0.5235988
2024_04_20_16_11_20_390,24.81366,-49.99759,0.02367657,0.005179316,0.007463024,0.6471794871794874,0.5235988
2024_04_20_16_11_20_490,24.84475,-49.99566,0.0502938,0.004201403,0.007531675,0.6471794871794874,0.5235988
2024_04_20_16_11_20_605,24.88012,-49.99232,0.08049884,0.0021268,0.008518859,0.6471794871794874,0.5235988
2024_04_20_16_11_20_708,24.91081,-49.98854,0.1067011,0.0002764361,0.00906193,0.6471794871794874,0.5235988
2024_04_20_16_11_20_822,24.94599,-49.98327,0.1367081,6.281284,0.008107505,0.6471794871794874,0.5235988
2024_04_20_16_11_20_923,24.97615,-49.97798,0.1626227,6.279793,0.007012596,0.6471794871794874,0.5235988
2024_04_20_16_11_21_022,25.00612,-49.9719,0.1880964,6.27845,0.005791249,0.6471794871794874,0.5235988
2024_04_20_16_11_21_125,25.03839,-49.96432,0.2122731,6.278416,0.003215024,0.6471794871794874,0.5235988
2024_04_20_16_11_21_238,25.07665,-49.954,0.2408579,6.277353,0.001074403,0.6471794871794874,0.5235988
2024_04_20_16_11_21_341,25.11062,-49.9437,0.2663688,6.276021,6.282564,0.6471794871794874,0.5235988
2024_04_20_16_11_21_456,25.14973,-49.93066,0.2959635,6.274458,6.280648,0.6471794871794874,0.5235988
2024_04_20_16_11_21_557,25.18359,-49.91834,0.3217961,6.272945,6.278955,0.6471794871794874,0.5235988
2024_04_20_16_11_21_674,25.22227,-49.9027,0.3518185,6.268912,6.27769,0.6471794871794874,0.5235988
2024_04_20_16_11_21_774,25.25534,-49.88803,0.377811,6.264485,6.277835,0.6471794871794874,0.5235988
2024_04_20_16_11_21_875,25.2881,-49.87254,0.4040782,6.261509,6.277206,0.6471794871794874,0.5235988
2024_04_20_16_11_21_988,25.32538,-49.8539,0.4347759,6.259352,6.276458,0.6471794871794874,0.5235988
2024_04_20_16_11_22_091,25.35705,-49.83695,0.4612941,6.257765,6.275933,0.6471794871794874,0.5235988
2024_04_20_16_11_22_192,25.38835,-49.81913,0.487595,6.256058,6.276051,0.6471794871794874,0.5235988
2024_04_20_16_11_22_306,25.42341,-49.79782,0.517017,6.254001,6.275607,0.6471794871794874,0.5235988
2024_04_20_16_11_22_407,25.45352,-49.77826,0.5426212,6.251714,6.275704,0.6471794871794874,0.5235988
2024_04_20_16_11_22_523,25.48779,-49.75466,0.573458,6.248907,6.278625,0.6471794871794874,0.5235988
2024_04_20_16_11_22_639,25.52281,-49.72886,0.6056098,6.245814,0.002780527,0.6471794871794874,0.5235988
2024_04_20_16_11_22_757,25.55738,-49.70211,0.639694,6.244037,0.005701465,0.6471794871794874,0.5235988
2024_04_20_16_11_22_874,25.58984,-49.67654,0.6770325,6.244951,0.01145866,0.6471794871794874,0.5235988
2024_04_20_16_11_22_990,25.6202,-49.65063,0.7138656,6.244645,0.0174912,0.6471794871794874,0.5235988
2024_04_20_16_11_23_107,25.64896,-49.62428,0.7507083,6.244861,0.02187749,0.6471794871794874,0.5235988
2024_04_20_16_11_23_207,25.67255,-49.60123,0.7823249,6.245677,0.02370226,0.6471794871794874,0.5235988
2024_04_20_16_11_23_308,25.69626,-49.57621,0.815363,6.246074,0.02296674,0.6471794871794874,0.5235988
2024_04_20_16_11_23_424,25.72227,-49.54636,0.8530701,6.245861,0.0224006,0.6471794871794874,0.5235988
2024_04_20_16_11_23_540,25.7476,-49.51525,0.8915352,6.24556,0.02354792,0.6471794871794874,0.5235988
2024_04_20_16_11_23_656,25.77079,-49.48425,0.9287929,6.244261,0.02419269,0.6471794871794874,0.5235988
2024_04_20_16_11_23_757,25.78936,-49.45758,0.9601511,6.242949,0.02359683,0.6471794871794874,0.5235988
2024_04_20_16_11_23_875,25.81166,-49.42415,0.9986311,6.247926,0.0196326,0.6471794871794874,0.5235988
2024_04_20_16_11_23_989,25.8333,-49.38961,1.036586,6.255414,0.01831386,0.6471794871794874,0.5235988
2024_04_20_16_11_24_090,25.8507,-49.35917,1.06864,6.259311,0.02011741,0.6471794871794874,0.5235988
2024_04_20_16_11_24_207,25.86931,-49.32373,1.106044,6.262224,0.02406334,0.6471794871794874,0.5235988
2024_04_20_16_11_24_324,25.88627,-49.28727,1.143379,6.262885,0.02628872,0.6471794871794874,0.5235988
2024_04_20_16_11_24_423,25.89974,-49.25535,1.174884,6.263723,0.02712047,0.6471794871794874,0.5235988
2024_04_20_16_11_24_540,25.91425,-49.21794,1.211607,6.265812,0.02896834,0.6471794871794874,0.5235988
2024_04_20_16_11_24_657,25.9279,-49.18019,1.249163,6.269164,0.03175702,0.6471794871794874,0.5235988
2024_04_20_16_11_24_758,25.93833,-49.14769,1.281188,6.2722,0.03402395,0.6471794871794874,0.5235988
2024_04_20_16_11_24_875,25.94918,-49.1096,1.318534,6.275792,0.03607813,0.6471794871794874,0.5235988
2024_04_20_16_11_24_995,25.95906,-49.06827,1.358289,6.278695,0.03864997,0.6471794871794874,0.5235988
2024_04_20_16_11_25_106,25.96618,-49.03145,1.393385,6.28016,0.04121963,0.6471794871794874,0.5235988
2024_04_20_16_11_25_207,25.97184,-48.99642,1.426996,0.00390225,0.04482562,0.6471794871794874,0.5235988
2024_04_20_16_11_25_308,25.97631,-48.96199,1.460529,0.002425075,0.0460862,0.6471794871794874,0.5235988
2024_04_20_16_11_25_408,25.97949,-48.92762,1.49395,0.004084757,0.0463839,0.6471794871794874,0.5235988
2024_04_20_16_11_25_523,25.98156,-48.88708,1.532997,0.005114335,0.04668011,0.6471794871794874,0.5235988
2024_04_20_16_11_25_623,25.98217,-48.85102,1.567631,0.006421946,0.0463333,0.6471794871794874,0.5235988
2024_04_20_16_11_25_723,25.98172,-48.81498,1.602381,0.008991364,0.04531979,0.6471794871794874,0.5235988
2024_04_20_16_11_25_839,25.98014,-48.77372,1.642527,0.01452275,0.04599179,0.6471794871794874,0.5235988
2024_04_20_16_11_25_957,25.97617,-48.72867,1.688418,0.01213816,0.04272572,0.6471794871794874,0.5235988
2024_04_20_16_11_26_057,25.97076,-48.6855,1.732756,0.01356827,0.04077514,0.6471794871794874,0.5235988
2024_04_20_16_11_26_173,25.96187,-48.63342,1.786829,0.01693078,0.03780662,0.6471794871794874,0.5235988
2024_04_20_16_11_26_274,25.95178,-48.58686,1.835497,0.02183206,0.03505647,0.6471794871794874,0.5235988
2024_04_20_16_11_26_389,25.93759,-48.53371,1.891854,0.02744973,0.03193651,0.6471794871794874,0.5235988
2024_04_20_16_11_26_489,25.9226,-48.488,1.930585,0.03174861,0.02845899,0.6471794871794874,0.3832136
2024_04_20_16_11_26_606,25.90371,-48.43789,1.966908,0.03549035,0.02712584,0.6471794871794874,0.3300949
2024_04_20_16_11_26_706,25.88771,-48.39971,1.981179,0.03536252,0.02686409,0.6471794871794874,0.1669445
2024_04_20_16_11_26_823,25.86897,-48.35629,1.994177,0.03632765,0.0250249,0.6471794871794874,0.1669445
2024_04_20_16_11_26_940,25.8503,-48.31369,2.007537,0.03918202,0.02469721,0.6471794871794874,0.1669445
2024_04_20_16_11_27_055,25.83135,-48.27199,2.021007,0.04113838,0.0227781,0.6471794871794874,0.1669445
2024_04_20_16_11_27_155,25.8146,-48.23653,2.032285,0.04224945,0.02143573,0.6471794871794874,0.1669445
2024_04_20_16_11_27_274,25.79506,-48.19657,2.045311,0.04297383,0.01971297,0.6471794871794874,0.1669445
2024_04_20_16_11_27_389,25.77504,-48.15785,2.05735,0.04166995,0.01793998,0.6471794871794874,0.1669445
2024_04_20_16_11_27_489,25.75785,-48.1252,2.066698,0.04262283,0.0168996,0.6471794871794874,0.1669445
2024_04_20_16_11_27_606,25.73764,-48.08785,2.076743,0.04331951,0.01498762,0.6471794871794874,0.1669445
2024_04_20_16_11_27_705,25.72013,-48.05643,2.085313,0.04270858,0.01477787,0.6471794871794874,0.1669445
2024_04_20_16_11_27_824,25.69906,-48.01913,2.095769,0.04311658,0.01506586,0.6471794871794874,0.1669445
2024_04_20_16_11_27_937,25.67783,-47.98138,2.106981,0.04719334,0.01308155,0.6471794871794874,0.1669445
2024_04_20_16_11_28_058,25.65595,-47.94321,2.119994,0.05007489,0.01179767,0.6471794871794874,0.1935039
2024_04_20_16_11_28_156,25.6371,-47.91217,2.131665,0.04963493,0.0106783,0.6471794871794874,0.216269
2024_04_20_16_11_28_272,25.61462,-47.87585,2.148094,0.05106984,0.008284006,0.6471794871794874,0.2580052
2024_04_20_16_11_28_372,25.59487,-47.84478,2.166927,0.05232845,0.005975194,0.6471794871794874,0.3035355
2024_04_20_16_11_28_473,25.57495,-47.81532,2.186433,0.05172392,0.003347563,0.6471794871794874,0.3414775
2024_04_20_16_11_28_573,25.55558,-47.78732,2.208534,0.05285576,0.002216104,0.6471794871794874,0.3680368
2024_04_20_16_11_28_673,25.53609,-47.76038,2.230542,0.05430878,0.001406525,0.6471794871794874,0.3680368
2024_04_20_16_11_28_794,25.51196,-47.72931,2.256369,0.05262246,0.0001600366,0.6471794871794874,0.3680368
2024_04_20_16_11_28_903,25.49049,-47.70277,2.279192,0.05035558,6.28046,0.6471794871794874,0.3680368
2024_04_20_16_11_29_019,25.46283,-47.6705,2.309239,0.04631077,6.271715,0.6471794871794874,0.3680368
2024_04_20_16_11_29_122,25.43641,-47.64146,2.33757,0.04327796,6.263527,0.6471794871794874,0.3680368
2024_04_20_16_11_29_241,25.40399,-47.60691,2.37191,0.04487852,6.255789,0.6471794871794874,0.3680368
2024_04_20_16_11_29_356,25.36831,-47.57092,2.408209,0.04874224,6.251951,0.6471794871794874,0.3680368
2024_04_20_16_11_29_456,25.33761,-47.54293,2.436625,0.04871241,6.248966,0.6471794871794874,0.3680368
2024_04_20_16_11_29_573,25.30676,-47.51634,2.462909,0.05031723,6.243925,0.6471794871794874,0.3680368
2024_04_20_16_11_29_674,25.28186,-47.49611,2.4821,0.05149914,6.243178,0.6471794871794874,0.3680368
2024_04_20_16_11_29_795,25.25365,-47.4746,2.502311,0.05143203,6.242763,0.6471794871794874,0.3680368
2024_04_20_16_11_29_903,25.23018,-47.45774,2.51813,0.05055905,6.240863,0.6471794871794874,0.3680368
2024_04_20_16_11_30_007,25.2077,-47.44211,2.5323,0.05163869,6.23636,0.6471794871794874,0.3680368
2024_04_20_16_11_30_107,25.18181,-47.42407,2.54721,0.05545767,6.230461,0.6471794871794874,0.3680368
2024_04_20_16_11_30_223,25.14912,-47.40249,2.56616,0.05795305,6.224871,0.6471794871794874,0.3680368
2024_04_20_16_11_30_341,25.11598,-47.38204,2.584949,0.05645795,6.2249,0.6471794871794874,0.3680368
2024_04_20_16_11_30_457,25.082,-47.36205,2.604607,0.05509867,6.22544,0.6471794871794874,0.3680368
2024_04_20_16_11_30_557,25.05259,-47.34556,2.621401,0.05244457,6.226256,0.6471794871794874,0.3680368
2024_04_20_16_11_30_672,25.01835,-47.32769,2.64063,0.04627615,6.230922,0.6471794871794874,0.3680368
2024_04_20_16_11_30_774,24.99007,-47.31298,2.658342,0.04215038,6.233829,0.6471794871794874,0.3414775
2024_04_20_16_11_30_891,24.95935,-47.29754,2.6768,0.03852795,6.234704,0.6471794871794874,0.3300949
2024_04_20_16_11_31_007,24.92928,-47.28262,2.693306,0.03726615,6.236465,0.6471794871794874,0.2883587
2024_04_20_16_11_31_123,24.89822,-47.26784,2.709144,0.03584082,6.237215,0.6471794871794874,0.2883587
2024_04_20_16_11_31_224,24.87111,-47.25512,2.723713,0.03629942,6.236965,0.6471794871794874,0.2883587
2024_04_20_16_11_31_340,24.83959,-47.2408,2.741314,0.03664723,6.237723,0.6471794871794874,0.2883587
2024_04_20_16_11_31_456,24.8091,-47.22799,2.756261,0.03539661,6.239188,0.6471794871794874,0.2428284
2024_04_20_16_11_31_557,24.78078,-47.21644,2.76836,0.03495452,6.239357,0.6471794871794874,0.23524
2024_04_20_16_11_31_673,24.74609,-47.20269,2.781825,0.03496464,6.239752,0.6471794871794874,0.1935039
2024_04_20_16_11_31_793,24.70906,-47.18876,2.793986,0.03406929,6.241044,0.6471794871794874,0.1707387
2024_04_20_16_11_31_901,24.6743,-47.17631,2.804875,0.02940716,6.239087,0.6471794871794874,0.1593561
2024_04_20_16_11_32_019,24.63295,-47.16116,2.81876,0.02927027,6.239515,0.6471794871794874,0.1593561
2024_04_20_16_11_32_124,24.59521,-47.14749,2.832008,0.03052089,6.236034,0.6471794871794874,0.1593561
2024_04_20_16_11_32_240,24.55305,-47.13285,2.845993,0.03255235,6.235529,0.6471794871794874,0.1593561
2024_04_20_16_11_32_341,24.51484,-47.12052,2.857406,0.03196805,6.235894,0.6471794871794874,0.1593561
2024_04_20_16_11_32_455,24.47223,-47.10789,2.86992,0.0293507,6.232882,0.6471794871794874,0.1593561
2024_04_20_16_11_32_556,24.43707,-47.09743,2.881479,0.02934537,6.227807,0.6471794871794874,0.1593561
2024_04_20_16_11_32_672,24.39628,-47.08578,2.894775,0.03000797,6.223557,0.6471794871794874,0.1593561
2024_04_20_16_11_32_775,24.35999,-47.07535,2.907714,0.03307486,6.218428,0.6471794871794874,0.1593561
2024_04_20_16_11_32_884,24.3185,-47.06406,2.922396,0.03677027,6.213776,0.6471794871794874,0.1593561
2024_04_20_16_11_32_993,24.27839,-47.05354,2.936597,0.0423874,6.213692,0.6471794871794874,0.1783271
2024_04_20_16_11_33_105,24.23517,-47.04269,2.953508,0.05002695,6.2131,0.6471794871794874,0.1821213
2024_04_20_16_11_33_206,24.19454,-47.03369,2.970543,0.05340756,6.207219,0.6471794871794874,0.2086807
2024_04_20_16_11_33_307,24.15506,-47.02624,2.987312,0.05224323,6.200636,0.6471794871794874,0.2124749
2024_04_20_16_11_33_407,24.11903,-47.0209,3.001061,0.05025758,6.194927,0.6471794871794874,0.2200632
2024_04_20_16_11_33_507,24.08695,-47.01625,3.013885,0.04941602,6.18988,0.6471794871794874,0.23524
2024_04_20_16_11_33_623,24.0528,-47.01186,3.027816,0.04788949,6.187878,0.6471794871794874,0.2504168
2024_04_20_16_11_33_741,24.02014,-47.008,3.041315,0.04723489,6.187176,0.6471794871794874,0.2769762
2024_04_20_16_11_33_858,23.98936,-47.0048,3.05514,0.04749801,6.186042,0.6471794871794874,0.2959471
2024_04_20_16_11_33_973,23.9602,-47.00222,3.070113,0.04748576,6.184231,0.6471794871794874,0.3187123
2024_04_20_16_11_34_089,23.93097,-46.99969,3.085928,0.0492296,6.180969,0.6471794871794874,0.3452717
2024_04_20_16_11_34_189,23.90445,-46.99756,3.101365,0.05057343,6.178681,0.6471794871794874,0.3452717
2024_04_20_16_11_34_305,23.87397,-46.99583,3.119075,0.05073695,6.177382,0.6471794871794874,0.3452717
2024_04_20_16_11_34_420,23.84412,-46.99462,3.136496,0.05140274,6.175926,0.6471794871794874,0.3452717
2024_04_20_16_11_34_523,23.81709,-46.99418,3.150127,0.05399985,6.173151,0.6471794871794874,0.3452717
2024_04_20_16_11_34_638,23.78531,-46.99441,3.16591,0.05471624,6.174125,0.6471794871794874,0.3452717
2024_04_20_16_11_34_738,23.75629,-46.99566,3.18003,0.05164349,6.179514,0.6471794871794874,0.3452717
2024_04_20_16_11_34_856,23.72248,-46.99797,3.196291,0.04618028,6.187472,0.6471794871794874,0.3452717
2024_04_20_16_11_34_973,23.68711,-47.00137,3.212042,0.03946911,6.197045,0.6471794871794874,0.3187123
2024_04_20_16_11_35_089,23.65188,-47.00442,3.227678,0.03579288,6.20422,0.6471794871794874,0.2617994
2024_04_20_16_11_35_189,23.62274,-47.00726,3.238658,0.03266846,6.210525,0.6471794871794874,0.2124749
2024_04_20_16_11_35_305,23.58889,-47.0108,3.24835,0.03040211,6.21888,0.6471794871794874,0.1593561
2024_04_20_16_11_35_419,23.55518,-47.0145,3.256703,0.02894483,6.226001,0.6471794871794874,0.136591
2024_04_20_16_11_35_522,23.52497,-47.01783,3.262468,0.02819542,6.231969,0.6471794871794874,0.09864905
2024_04_20_16_11_35_622,23.49529,-47.02128,3.267165,0.02756851,6.237258,0.6471794871794874,0.0645013
2024_04_20_16_11_35_722,23.46541,-47.025,3.270368,0.02682123,6.243169,0.6471794871794874,0.04553033
2024_04_20_16_11_35_822,23.43477,-47.02873,3.272746,0.02671257,6.250973,0.6471794871794874,0.03794194
2024_04_20_16_11_35_937,23.39903,-47.03316,3.274664,0.02622841,6.259993,0.6471794871794874,0.02655936
2024_04_20_16_11_36_040,23.36598,-47.03766,3.27412,0.02484143,6.266952,0.6471794871794874,-0.03035355
2024_04_20_16_11_36_156,23.32769,-47.04277,3.270024,0.02239292,6.274528,0.6471794871794874,-0.09864905
2024_04_20_16_11_36_273,23.28982,-47.04753,3.263458,0.02026399,6.281193,0.6471794871794874,-0.1631503
2024_04_20_16_11_36_390,23.24969,-47.05222,3.251649,0.02025121,0.001993359,0.6471794871794874,-0.1707387
2024_04_20_16_11_36_505,23.20409,-47.05662,3.235242,0.02257562,0.007008444,0.6471794871794874,-0.1972981
2024_04_20_16_11_36_605,23.16065,-47.0606,3.219314,0.02138678,0.01428998,0.6471794871794874,-0.1972981
2024_04_20_16_11_36_723,23.10712,-47.06432,3.19936,0.0223567,0.01803795,0.6471794871794874,-0.2086807
2024_04_20_16_11_36_840,23.05236,-47.06747,3.176173,0.02059209,0.02313779,0.6471794871794874,-0.2314458
2024_04_20_16_11_36_955,22.99689,-47.06897,3.152033,0.02096121,0.0291697,0.6471794871794874,-0.2314458
2024_04_20_16_11_37_056,22.94698,-47.06957,3.130585,0.01869965,0.03772516,0.6471794871794874,-0.2314458
